index,well_id,easting,northing,depth_tvd_m,porosity_pct,bulk_density_gcc,formation_thickness_m,distance_to_usp_km,temp_harrison,temp_res_c,permeability_md,k_log
2119,BLT-01,141577.55,456881.76,1906.7663649174365,16.04323,2.416228,122.37544947053402,2.032828276,78.98390813973936,79.66670862465342,82.0,4.406719247264253
2120,BLT-01,141577.55,456881.76,1906.838859015797,16.45058,2.410152,122.37544947053402,2.032828276,78.98683517332755,79.66670862465342,82.0,4.406719247264253
2121,BLT-01,141577.55,456881.76,1906.9113531141577,16.69304,2.406593,122.37544947053402,2.032828276,78.98976218232052,79.66670862465342,82.0,4.406719247264253
2122,BLT-01,141577.55,456881.76,1906.9838472125184,16.80872,2.404737,122.37544947053402,2.032828276,78.99268916671822,79.66670862465342,82.0,4.406719247264253
2123,BLT-01,141577.55,456881.76,1907.056341310879,16.8406,2.403904,122.37544947053402,2.032828276,78.99561612652067,79.66670862465342,82.0,4.406719247264253
2124,BLT-01,141577.55,456881.76,1907.12883540924,16.86037,2.405233,122.37544947053402,2.032828276,78.99854306172794,79.66670862465342,82.0,4.406719247264253
2125,BLT-01,141577.55,456881.76,1907.2013295076,16.83392,2.40774,122.37544947053402,2.032828276,79.00146997233988,79.66670862465342,82.0,4.406719247264253
2126,BLT-01,141577.55,456881.76,1907.273823605961,16.77685,2.410565,122.37544947053402,2.032828276,79.00439685835661,79.66670862465342,82.0,4.406719247264253
2127,BLT-01,141577.55,456881.76,1907.3463177043216,16.72814,2.413075,122.37544947053402,2.032828276,79.0073237197781,79.66670862465342,82.0,4.406719247264253
2128,BLT-01,141577.55,456881.76,1907.4188118026825,16.88657,2.414121,122.37544947053402,2.032828276,79.01025055660436,79.66670862465342,82.0,4.406719247264253
2129,BLT-01,141577.55,456881.76,1907.491305901043,16.92744,2.413551,122.37544947053402,2.032828276,79.01317736883534,79.66670862465342,82.0,4.406719247264253
2130,BLT-01,141577.55,456881.76,1907.5637999994035,16.83098,2.412231,122.37544947053402,2.032828276,79.0161041564711,79.66670862465342,82.0,4.406719247264253
2131,BLT-01,141577.55,456881.76,1907.636294097764,16.63716,2.410628,122.37544947053402,2.032828276,79.0190309195116,79.66670862465342,82.0,4.406719247264253
2132,BLT-01,141577.55,456881.76,1907.708788196124,16.50956,2.409417,122.37544947053402,2.032828276,79.02195765795682,79.66670862465342,82.0,4.406719247264253
2133,BLT-01,141577.55,456881.76,1907.7812822944843,16.45826,2.407905,122.37544947053402,2.032828276,79.02488437180682,79.66670862465342,82.0,4.406719247264253
2134,BLT-01,141577.55,456881.76,1907.8537763928448,16.54563,2.406237,122.37544947053402,2.032828276,79.02781106106158,79.66670862465342,82.0,4.406719247264253
2135,BLT-01,141577.55,456881.76,1907.9262704912055,16.70659,2.404486,122.37544947053402,2.032828276,79.03073772572111,79.66670862465342,82.0,4.406719247264253
2136,BLT-01,141577.55,456881.76,1907.9987645895665,16.78108,2.402751,122.37544947053402,2.032828276,79.0336643657854,79.66670862465342,82.0,4.406719247264253
2137,BLT-01,141577.55,456881.76,1908.0712586879272,16.69927,2.401385,122.37544947053402,2.032828276,79.03659098125443,79.66670862465342,82.0,4.406719247264253
2138,BLT-01,141577.55,456881.76,1908.143752786288,16.67711,2.399692,122.37544947053402,2.032828276,79.03951757212823,79.66670862465342,82.0,4.406719247264253
2139,BLT-01,141577.55,456881.76,1908.2162468846489,16.67066,2.398211,122.37544947053402,2.032828276,79.04244413840678,79.66670862465342,82.0,4.406719247264253
2140,BLT-01,141577.55,456881.76,1908.288740983009,16.6008,2.397704,122.37544947053402,2.032828276,79.04537068009004,79.66670862465342,82.0,4.406719247264253
2141,BLT-01,141577.55,456881.76,1908.3612350813696,16.4919,2.399457,122.37544947053402,2.032828276,79.0482971971781,79.66670862465342,82.0,4.406719247264253
2142,BLT-01,141577.55,456881.76,1908.4337291797303,16.3558,2.401875,122.37544947053402,2.032828276,79.0512236896709,79.66670862465342,82.0,4.406719247264253
2143,BLT-01,141577.55,456881.76,1908.506223278091,16.13209,2.405715,122.37544947053402,2.032828276,79.05415015756847,79.66670862465342,82.0,4.406719247264253
2144,BLT-01,141577.55,456881.76,1908.578717376452,15.78248,2.411454,122.37544947053402,2.032828276,79.05707660087079,79.66670862465342,82.0,4.406719247264253
2145,BLT-01,141577.55,456881.76,1908.6512114748125,15.46534,2.417054,122.37544947053402,2.032828276,79.06000301957786,79.66670862465342,82.0,4.406719247264253
2146,BLT-01,141577.55,456881.76,1908.7237055731728,15.15928,2.421978,122.37544947053402,2.032828276,79.06292941368967,79.66670862465342,82.0,4.406719247264253
2147,BLT-01,141577.55,456881.76,1908.7961996715337,14.91629,2.427212,122.37544947053402,2.032828276,79.06585578320627,79.66670862465342,82.0,4.406719247264253
2148,BLT-01,141577.55,456881.76,1908.8686937698944,14.7915,2.432835,122.37544947053402,2.032828276,79.06878212812761,79.66670862465342,82.0,4.406719247264253
2149,BLT-01,141577.55,456881.76,1908.9411878682552,14.96259,2.436146,122.37544947053402,2.032828276,79.0717084484537,79.66670862465342,82.0,4.406719247264253
2150,BLT-01,141577.55,456881.76,1909.013681966616,15.22373,2.436436,122.37544947053402,2.032828276,79.07463474418455,79.66670862465342,82.0,4.406719247264253
2151,BLT-01,141577.55,456881.76,1909.0861760649764,15.39259,2.435274,122.37544947053402,2.032828276,79.07756101532013,79.66670862465342,82.0,4.406719247264253
2152,BLT-01,141577.55,456881.76,1909.1586701633369,15.37871,2.433639,122.37544947053402,2.032828276,79.08048726186047,79.66670862465342,82.0,4.406719247264253
2153,BLT-01,141577.55,456881.76,1909.2311642616976,15.06598,2.433225,122.37544947053402,2.032828276,79.08341348380559,79.66670862465342,82.0,4.406719247264253
2154,BLT-01,141577.55,456881.76,1909.3036583600583,14.77533,2.435783,122.37544947053402,2.032828276,79.08633968115545,79.66670862465342,82.0,4.406719247264253
2155,BLT-01,141577.55,456881.76,1909.376152458419,14.56201,2.440428,122.37544947053402,2.032828276,79.08926585391008,79.66670862465342,82.0,4.406719247264253
2156,BLT-01,141577.55,456881.76,1909.44864655678,14.27138,2.4474,122.37544947053402,2.032828276,79.09219200206947,79.66670862465342,82.0,4.406719247264253
2157,BLT-01,141577.55,456881.76,1909.52114065514,13.56541,2.457517,122.37544947053402,2.032828276,79.09511812563356,79.66670862465342,82.0,4.406719247264253
2158,BLT-01,141577.55,456881.76,1909.593634753501,12.84728,2.464692,122.37544947053402,2.032828276,79.09804422460245,79.66670862465342,82.0,4.406719247264253
2159,BLT-01,141577.55,456881.76,1909.6661288518612,12.51039,2.468328,122.37544947053402,2.032828276,79.10097029897608,79.66670862465342,82.0,4.406719247264253
2160,BLT-01,141577.55,456881.76,1909.7386229502224,12.50027,2.469121,122.37544947053402,2.032828276,79.10389634875447,79.66670862465342,82.0,4.406719247264253
2161,BLT-01,141577.55,456881.76,1909.811117048583,12.70062,2.468092,122.37544947053402,2.032828276,79.10682237393762,79.66670862465342,82.0,4.406719247264253
2162,BLT-01,141577.55,456881.76,1909.883611146944,13.23437,2.461339,122.37544947053402,2.032828276,79.10974837452555,79.66670862465342,82.0,4.406719247264253
2163,BLT-01,141577.55,456881.76,1909.9561052453043,13.75767,2.453721,122.37544947053402,2.032828276,79.11267435051819,79.66670862465342,82.0,4.406719247264253
2164,BLT-01,141577.55,456881.76,1910.0285993436648,14.17579,2.446902,122.37544947053402,2.032828276,79.11560030191559,79.66670862465342,82.0,4.406719247264253
2165,BLT-01,141577.55,456881.76,1910.1010934420256,14.42515,2.442207,122.37544947053402,2.032828276,79.11852622871776,79.66670862465342,82.0,4.406719247264253
2166,BLT-01,141577.55,456881.76,1910.173587540386,14.66908,2.439378,122.37544947053402,2.032828276,79.12145213092467,79.66670862465342,82.0,4.406719247264253
2167,BLT-01,141577.55,456881.76,1910.2460816387468,14.8973,2.437537,122.37544947053402,2.032828276,79.12437800853634,79.66670862465342,82.0,4.406719247264253
2168,BLT-01,141577.55,456881.76,1910.3185757371075,15.08811,2.43606,122.37544947053402,2.032828276,79.12730386155278,79.66670862465342,82.0,4.406719247264253
2169,BLT-01,141577.55,456881.76,1910.391069835468,15.22873,2.434529,122.37544947053402,2.032828276,79.13022968997394,79.66670862465342,82.0,4.406719247264253
2170,BLT-01,141577.55,456881.76,1910.463563933829,15.30856,2.432343,122.37544947053402,2.032828276,79.1331554937999,79.66670862465342,82.0,4.406719247264253
2171,BLT-01,141577.55,456881.76,1910.5360580321892,15.1926,2.431845,122.37544947053402,2.032828276,79.13608127303058,79.66670862465342,82.0,4.406719247264253
2172,BLT-01,141577.55,456881.76,1910.6085521305504,15.06798,2.433103,122.37544947053402,2.032828276,79.13900702766604,79.66670862465342,82.0,4.406719247264253
2173,BLT-01,141577.55,456881.76,1910.6810462289109,15.0057,2.43611,122.37544947053402,2.032828276,79.14193275770623,79.66670862465342,82.0,4.406719247264253
2174,BLT-01,141577.55,456881.76,1910.7535403272716,15.05313,2.440772,122.37544947053402,2.032828276,79.1448584631512,79.66670862465342,82.0,4.406719247264253
2175,BLT-01,141577.55,456881.76,1910.8260344256312,15.08166,2.444835,122.37544947053402,2.032828276,79.14778414400087,79.66670862465342,82.0,4.406719247264253
2176,BLT-01,141577.55,456881.76,1910.898528523992,15.15717,2.44649,122.37544947053402,2.032828276,79.15070980025533,79.66670862465342,82.0,4.406719247264253
2177,BLT-01,141577.55,456881.76,1910.9710226223524,15.29664,2.44544,122.37544947053402,2.032828276,79.15363543191455,79.66670862465342,82.0,4.406719247264253
2178,BLT-01,141577.55,456881.76,1911.043516720713,15.51181,2.441705,122.37544947053402,2.032828276,79.15656103897851,79.66670862465342,82.0,4.406719247264253
2179,BLT-01,141577.55,456881.76,1911.1160108190736,15.71026,2.437942,122.37544947053402,2.032828276,79.15948662144724,79.66670862465342,82.0,4.406719247264253
2180,BLT-01,141577.55,456881.76,1911.1885049174343,15.79253,2.435448,122.37544947053402,2.032828276,79.16241217932074,79.66670862465342,82.0,4.406719247264253
2181,BLT-01,141577.55,456881.76,1911.260999015795,15.75913,2.43421,122.37544947053402,2.032828276,79.16533771259897,79.66670862465342,82.0,4.406719247264253
2182,BLT-01,141577.55,456881.76,1911.333493114156,15.62334,2.434052,122.37544947053402,2.032828276,79.16826322128199,79.66670862465342,82.0,4.406719247264253
2183,BLT-01,141577.55,456881.76,1911.4059872125165,15.43779,2.433381,122.37544947053402,2.032828276,79.17118870536973,79.66670862465342,82.0,4.406719247264253
2184,BLT-01,141577.55,456881.76,1911.478481310877,15.38849,2.432166,122.37544947053402,2.032828276,79.17411416486223,79.66670862465342,82.0,4.406719247264253
2185,BLT-01,141577.55,456881.76,1911.5509754092377,15.43766,2.431222,122.37544947053402,2.032828276,79.17703959975948,79.66670862465342,82.0,4.406719247264253
2186,BLT-01,141577.55,456881.76,1911.6234695075984,15.55003,2.431281,122.37544947053402,2.032828276,79.1799650100615,79.66670862465342,82.0,4.406719247264253
2187,BLT-01,141577.55,456881.76,1911.695963605959,15.69847,2.433439,122.37544947053402,2.032828276,79.18289039576825,79.66670862465342,82.0,4.406719247264253
2188,BLT-01,141577.55,456881.76,1911.76845770432,15.76492,2.435543,122.37544947053402,2.032828276,79.1858157568798,79.66670862465342,82.0,4.406719247264253
2189,BLT-01,141577.55,456881.76,1911.8409518026804,15.76921,2.437109,122.37544947053402,2.032828276,79.18874109339605,79.66670862465342,82.0,4.406719247264253
2190,BLT-01,141577.55,456881.76,1911.913445901041,15.73636,2.437824,122.37544947053402,2.032828276,79.19166640531708,79.66670862465342,82.0,4.406719247264253
2191,BLT-01,141577.55,456881.76,1911.9859399994016,15.75654,2.437239,122.37544947053402,2.032828276,79.19459169264287,79.66670862465342,82.0,4.406719247264253
2192,BLT-01,141577.55,456881.76,1912.0584340977623,15.78261,2.436354,122.37544947053402,2.032828276,79.19751695537342,79.66670862465342,82.0,4.406719247264253
2193,BLT-01,141577.55,456881.76,1912.1309281961228,15.77539,2.434411,122.37544947053402,2.032828276,79.20044219350872,79.66670862465342,82.0,4.406719247264253
2194,BLT-01,141577.55,456881.76,1912.2034222944835,15.71924,2.43149,122.37544947053402,2.032828276,79.20336740704877,79.66670862465342,82.0,4.406719247264253
2195,BLT-01,141577.55,456881.76,1912.275916392844,15.60119,2.428604,122.37544947053402,2.032828276,79.20629259599356,79.66670862465342,82.0,4.406719247264253
2196,BLT-01,141577.55,456881.76,1912.3484104912047,15.39571,2.427493,122.37544947053402,2.032828276,79.20921776034312,79.66670862465342,82.0,4.406719247264253
2197,BLT-01,141577.55,456881.76,1912.4209045895657,15.18063,2.427795,122.37544947053402,2.032828276,79.21214290009745,79.66670862465342,82.0,4.406719247264253
2198,BLT-01,141577.55,456881.76,1912.4933986879264,14.92651,2.43017,122.37544947053402,2.032828276,79.21506801525652,79.66670862465342,82.0,4.406719247264253
2199,BLT-01,141577.55,456881.76,1912.565892786287,14.54993,2.436028,122.37544947053402,2.032828276,79.21799310582033,79.66670862465342,82.0,4.406719247264253
2200,BLT-01,141577.55,456881.76,1912.638386884648,14.17774,2.441586,122.37544947053402,2.032828276,79.22091817178892,79.66670862465342,82.0,4.406719247264253
2201,BLT-01,141577.55,456881.76,1912.710880983008,14.01215,2.44479,122.37544947053402,2.032828276,79.22384321316223,79.66670862465342,82.0,4.406719247264253
2202,BLT-01,141577.55,456881.76,1912.7833750813688,14.08619,2.445589,122.37544947053402,2.032828276,79.22676822994032,79.66670862465342,82.0,4.406719247264253
2203,BLT-01,141577.55,456881.76,1912.855869179729,14.41489,2.444177,122.37544947053402,2.032828276,79.22969322212316,79.66670862465342,82.0,4.406719247264253
2204,BLT-01,141577.55,456881.76,1912.92836327809,14.78005,2.442679,122.37544947053402,2.032828276,79.23261818971076,79.66670862465342,82.0,4.406719247264253
2205,BLT-01,141577.55,456881.76,1913.0008573764508,15.12049,2.44284,122.37544947053402,2.032828276,79.23554313270311,79.66670862465342,82.0,4.406719247264253
2206,BLT-01,141577.55,456881.76,1913.0733514748115,15.39113,2.444488,122.37544947053402,2.032828276,79.23846805110023,79.66670862465342,82.0,4.406719247264253
2207,BLT-01,141577.55,456881.76,1913.145845573172,15.53722,2.447409,122.37544947053402,2.032828276,79.24139294490209,79.66670862465342,82.0,4.406719247264253
2208,BLT-01,141577.55,456881.76,1913.2183396715327,15.28466,2.451013,122.37544947053402,2.032828276,79.24431781410871,79.66670862465342,82.0,4.406719247264253
2209,BLT-01,141577.55,456881.76,1913.2908337698932,14.84369,2.453457,122.37544947053402,2.032828276,79.24724265872007,79.66670862465342,82.0,4.406719247264253
2210,BLT-01,141577.55,456881.76,1913.363327868254,14.33336,2.454942,122.37544947053402,2.032828276,79.25016747873619,79.66670862465342,82.0,4.406719247264253
2211,BLT-01,141577.55,456881.76,1913.4358219666135,13.82923,2.455951,122.37544947053402,2.032828276,79.25309227415703,79.66670862465342,82.0,4.406719247264253
2212,BLT-01,141577.55,456881.76,1913.5083160649745,13.4322,2.458715,122.37544947053402,2.032828276,79.25601704498268,79.66670862465342,82.0,4.406719247264253
2213,BLT-01,141577.55,456881.76,1913.580810163335,13.37303,2.46115,122.37544947053402,2.032828276,79.25894179121306,79.66670862465342,82.0,4.406719247264253
2214,BLT-01,141577.55,456881.76,1913.653304261696,13.48557,2.462043,122.37544947053402,2.032828276,79.26186651284821,79.66670862465342,82.0,4.406719247264253
2215,BLT-01,141577.55,456881.76,1913.7257983600564,13.6784,2.460929,122.37544947053402,2.032828276,79.26479120988812,79.66670862465342,82.0,4.406719247264253
2216,BLT-01,141577.55,456881.76,1913.798292458418,13.81274,2.45745,122.37544947053402,2.032828276,79.2677158823328,79.66670862465342,82.0,4.406719247264253
2217,BLT-01,141577.55,456881.76,1913.8707865567787,13.99895,2.44955,122.37544947053402,2.032828276,79.27064053018222,79.66670862465342,82.0,4.406719247264253
2218,BLT-01,141577.55,456881.76,1913.9432806551392,14.21319,2.442263,122.37544947053402,2.032828276,79.27356515343637,79.66670862465342,82.0,4.406719247264253
2219,BLT-01,141577.55,456881.76,1914.015774753499,14.47345,2.437019,122.37544947053402,2.032828276,79.27648975209524,79.66670862465342,82.0,4.406719247264253
2220,BLT-01,141577.55,456881.76,1914.08826885186,14.82182,2.435032,122.37544947053402,2.032828276,79.27941432615893,79.66670862465342,82.0,4.406719247264253
2221,BLT-01,141577.55,456881.76,1914.1607629502205,15.42214,2.430059,122.37544947053402,2.032828276,79.28233887562735,79.66670862465342,82.0,4.406719247264253
2222,BLT-01,141577.55,456881.76,1914.233257048581,15.98911,2.423187,122.37544947053402,2.032828276,79.28526340050053,79.66670862465342,82.0,4.406719247264253
2223,BLT-01,141577.55,456881.76,1914.3057511469412,16.45964,2.415174,122.37544947053402,2.032828276,79.28818790077845,79.66670862465342,82.0,4.406719247264253
2224,BLT-01,141577.55,456881.76,1914.3782452453024,16.78304,2.406878,122.37544947053402,2.032828276,79.29111237646116,79.66670862465342,82.0,4.406719247264253
2225,BLT-01,141577.55,456881.76,1914.450739343663,16.81756,2.398371,122.37544947053402,2.032828276,79.29403682754861,79.66670862465342,82.0,4.406719247264253
2226,BLT-01,141577.55,456881.76,1914.523233442024,16.72749,2.390196,122.37544947053402,2.032828276,79.29696125404081,79.66670862465342,82.0,4.406719247264253
2227,BLT-01,141577.55,456881.76,1914.5957275403844,16.65231,2.38398,122.37544947053402,2.032828276,79.29988565593777,79.66670862465342,82.0,4.406719247264253
2228,BLT-01,141577.55,456881.76,1914.6682216387449,16.67777,2.381118,122.37544947053402,2.032828276,79.30281003323947,79.66670862465342,82.0,4.406719247264253
2229,BLT-01,141577.55,456881.76,1914.7407157371056,16.51417,2.383726,122.37544947053402,2.032828276,79.30573438594593,79.66670862465342,82.0,4.406719247264253
2230,BLT-01,141577.55,456881.76,1914.813209835466,16.19212,2.391906,122.37544947053402,2.032828276,79.30865871405713,79.66670862465342,82.0,4.406719247264253
2231,BLT-01,141577.55,456881.76,1914.8857039338268,15.8738,2.401719,122.37544947053402,2.032828276,79.31158301757311,79.66670862465342,82.0,4.406719247264253
2232,BLT-01,141577.55,456881.76,1914.958198032188,15.62928,2.410589,122.37544947053402,2.032828276,79.31450729649387,79.66670862465342,82.0,4.406719247264253
2233,BLT-01,141577.55,456881.76,1915.030692130548,15.41609,2.414607,122.37544947053402,2.032828276,79.31743155081932,79.66670862465342,82.0,4.406719247264253
2234,BLT-01,141577.55,456881.76,1915.103186228909,15.28556,2.414574,122.37544947053402,2.032828276,79.32035578054956,79.66670862465342,82.0,4.406719247264253
2235,BLT-01,141577.55,456881.76,1915.1756803272692,15.17261,2.41148,122.37544947053402,2.032828276,79.32327998568455,79.66670862465342,82.0,4.406719247264253
2236,BLT-01,141577.55,456881.76,1915.2481744256304,15.05148,2.406766,122.37544947053402,2.032828276,79.32620416622431,79.66670862465342,82.0,4.406719247264253
2237,BLT-01,141577.55,456881.76,1915.320668523991,14.89945,2.404102,122.37544947053402,2.032828276,79.32912832216881,79.66670862465342,82.0,4.406719247264253
2238,BLT-01,141577.55,456881.76,1915.3931626223516,14.9041,2.40688,122.37544947053402,2.032828276,79.33205245351807,79.66670862465342,82.0,4.406719247264253
2239,BLT-01,141577.55,456881.76,1915.465656720712,14.84347,2.414932,122.37544947053402,2.032828276,79.33497656027208,79.66670862465342,82.0,4.406719247264253
2240,BLT-01,141577.55,456881.76,1915.5381508190728,14.68576,2.426316,122.37544947053402,2.032828276,79.33790064243085,79.66670862465342,82.0,4.406719247264253
2241,BLT-01,141577.55,456881.76,1915.610644917433,14.43623,2.437394,122.37544947053402,2.032828276,79.34082469999436,79.66670862465342,82.0,4.406719247264253
2242,BLT-01,141577.55,456881.76,1915.683139015794,14.43499,2.443935,122.37544947053402,2.032828276,79.34374873296264,79.66670862465342,82.0,4.406719247264253
2243,BLT-01,141577.55,456881.76,1915.7556331141548,14.66931,2.447919,122.37544947053402,2.032828276,79.34667274133568,79.66670862465342,82.0,4.406719247264253
2244,BLT-01,141577.55,456881.76,1915.8281272125157,15.04247,2.448256,122.37544947053402,2.032828276,79.34959672511347,79.66670862465342,82.0,4.406719247264253
2245,BLT-01,141577.55,456881.76,1915.900621310876,15.43703,2.443623,122.37544947053402,2.032828276,79.352520684296,79.66670862465342,82.0,4.406719247264253
2246,BLT-01,141577.55,456881.76,1915.9731154092367,15.77099,2.432822,122.37544947053402,2.032828276,79.35544461888328,79.66670862465342,82.0,4.406719247264253
2247,BLT-01,141577.55,456881.76,1916.0456095075967,16.45311,2.415733,122.37544947053402,2.032828276,79.35836852887532,79.66670862465342,82.0,4.406719247264253
2248,BLT-01,141577.55,456881.76,1916.118103605958,17.2348,2.397659,122.37544947053402,2.032828276,79.36129241427213,79.66670862465342,82.0,4.406719247264253
2249,BLT-01,141577.55,456881.76,1916.1905977043184,17.89928,2.383108,122.37544947053402,2.032828276,79.36421627507369,79.66670862465342,82.0,4.406719247264253
2250,BLT-01,141577.55,456881.76,1916.2630918026796,18.14663,2.37733,122.37544947053402,2.032828276,79.36714011128002,79.66670862465342,82.0,4.406719247264253
2251,BLT-01,141577.55,456881.76,1916.33558590104,18.16375,2.373141,122.37544947053402,2.032828276,79.37006392289108,79.66670862465342,82.0,4.406719247264253
2252,BLT-01,141577.55,456881.76,1916.4080799994008,17.95654,2.371454,122.37544947053402,2.032828276,79.37298770990691,79.66670862465342,82.0,4.406719247264253
2253,BLT-01,141577.55,456881.76,1916.4805740977613,17.5705,2.372918,122.37544947053402,2.032828276,79.37591147232747,79.66670862465342,82.0,4.406719247264253
2254,BLT-01,141577.55,456881.76,1916.553068196121,17.241,2.378735,122.37544947053402,2.032828276,79.37883521015277,79.66670862465342,82.0,4.406719247264253
2255,BLT-01,141577.55,456881.76,1916.6255622944816,17.13905,2.387733,122.37544947053402,2.032828276,79.38175892338286,79.66670862465342,82.0,4.406719247264253
2256,BLT-01,141577.55,456881.76,1916.6980563928423,17.04685,2.394181,122.37544947053402,2.032828276,79.3846826120177,79.66670862465342,82.0,4.406719247264253
2257,BLT-01,141577.55,456881.76,1916.7705504912028,16.90785,2.395602,122.37544947053402,2.032828276,79.38760627605728,79.66670862465342,82.0,4.406719247264253
2258,BLT-01,141577.55,456881.76,1916.8430445895635,16.7346,2.389257,122.37544947053402,2.032828276,79.39052991550165,79.66670862465342,82.0,4.406719247264253
2259,BLT-01,141577.55,456881.76,1916.9155386879245,16.79191,2.378245,122.37544947053402,2.032828276,79.39345353035075,79.66670862465342,82.0,4.406719247264253
2260,BLT-01,141577.55,456881.76,1916.988032786285,16.92846,2.369787,122.37544947053402,2.032828276,79.3963771206046,79.66670862465342,82.0,4.406719247264253
2261,BLT-01,141577.55,456881.76,1917.0605268846457,17.11234,2.365634,122.37544947053402,2.032828276,79.39930068626322,79.66670862465342,82.0,4.406719247264253
2262,BLT-01,141577.55,456881.76,1917.1330209830064,17.3265,2.366996,122.37544947053402,2.032828276,79.4022242273266,79.66670862465342,82.0,4.406719247264253
2263,BLT-01,141577.55,456881.76,1917.205515081367,18.12113,2.367837,122.37544947053402,2.032828276,79.4051477437947,79.66670862465342,82.0,4.406719247264253
2264,BLT-01,141577.55,456881.76,1917.2780091797276,18.82664,2.367139,122.37544947053402,2.032828276,79.40807123566758,79.66670862465342,82.0,4.406719247264253
2265,BLT-01,141577.55,456881.76,1917.350503278088,19.28354,2.365532,122.37544947053402,2.032828276,79.41099470294522,79.66670862465342,82.0,4.406719247264253
2266,BLT-01,141577.55,456881.76,1917.4229973764488,19.36479,2.36388,122.37544947053402,2.032828276,79.4139181456276,79.66670862465342,82.0,4.406719247264253
2267,BLT-01,141577.55,456881.76,1917.4954914748096,19.42644,2.366034,122.37544947053402,2.032828276,79.41684156371475,79.66670862465342,82.0,4.406719247264253
2268,BLT-01,141577.55,456881.76,1917.5679855731703,19.37521,2.370209,122.37544947053402,2.032828276,79.41976495720665,79.66670862465342,82.0,4.406719247264253
2269,BLT-01,141577.55,456881.76,1917.6404796715308,19.10189,2.375865,122.37544947053402,2.032828276,79.4226883261033,79.66670862465342,82.0,4.406719247264253
2270,BLT-01,141577.55,456881.76,1917.7129737698915,18.52702,2.383161,122.37544947053402,2.032828276,79.4256116704047,79.66670862465342,82.0,4.406719247264253
2271,BLT-01,141577.55,456881.76,1917.785467868252,17.62981,2.39898,122.37544947053402,2.032828276,79.42853499011088,79.66670862465342,82.0,4.406719247264253
2272,BLT-01,141577.55,456881.76,1917.8579619666127,17.15484,2.412683,122.37544947053402,2.032828276,79.4314582852218,79.66670862465342,82.0,4.406719247264253
2273,BLT-01,141577.55,456881.76,1917.9304560649732,16.89354,2.420574,122.37544947053402,2.032828276,79.43438155573745,79.66670862465342,82.0,4.406719247264253
2274,BLT-01,141577.55,456881.76,1918.002950163334,16.76601,2.419846,122.37544947053402,2.032828276,79.43730480165787,79.66670862465342,82.0,4.406719247264253
2275,BLT-01,141577.55,456881.76,1918.0754442616949,16.85564,2.404587,122.37544947053402,2.032828276,79.44022802298308,79.66670862465342,82.0,4.406719247264253
2276,BLT-01,141577.55,456881.76,1918.1479383600556,17.34651,2.388344,122.37544947053402,2.032828276,79.44315121971302,79.66670862465342,82.0,4.406719247264253
2277,BLT-01,141577.55,456881.76,1918.220432458416,17.97289,2.378451,122.37544947053402,2.032828276,79.44607439184769,79.66670862465342,82.0,4.406719247264253
2278,BLT-01,141577.55,456881.76,1918.2929265567768,18.55994,2.375981,122.37544947053402,2.032828276,79.44899753938714,79.66670862465342,82.0,4.406719247264253
2279,BLT-01,141577.55,456881.76,1918.3654206551373,18.79805,2.378152,122.37544947053402,2.032828276,79.45192066233132,79.66670862465342,82.0,4.406719247264253
2280,BLT-01,141577.55,456881.76,1918.437914753498,18.94057,2.379376,122.37544947053402,2.032828276,79.45484376068028,79.66670862465342,82.0,4.406719247264253
2281,BLT-01,141577.55,456881.76,1918.5104088518583,19.06542,2.377709,122.37544947053402,2.032828276,79.45776683443398,79.66670862465342,82.0,4.406719247264253
2282,BLT-01,141577.55,456881.76,1918.5829029502192,19.1428,2.374164,122.37544947053402,2.032828276,79.46068988359245,79.66670862465342,82.0,4.406719247264253
2283,BLT-01,141577.55,456881.76,1918.65539704858,19.09794,2.371115,122.37544947053402,2.032828276,79.46361290815567,79.66670862465342,82.0,4.406719247264253
2284,BLT-01,141577.55,456881.76,1918.7278911469407,19.25437,2.371323,122.37544947053402,2.032828276,79.46653590812365,79.66670862465342,82.0,4.406719247264253
2285,BLT-01,141577.55,456881.76,1918.8003852453012,19.49985,2.370791,122.37544947053402,2.032828276,79.46945888349637,79.66670862465342,82.0,4.406719247264253
2286,BLT-01,141577.55,456881.76,1918.872879343662,19.73315,2.368853,122.37544947053402,2.032828276,79.47238183427385,79.66670862465342,82.0,4.406719247264253
2287,BLT-01,141577.55,456881.76,1918.9453734420224,19.8468,2.365063,122.37544947053402,2.032828276,79.47530476045607,79.66670862465342,82.0,4.406719247264253
2288,BLT-01,141577.55,456881.76,1919.0178675403836,19.81828,2.359998,122.37544947053402,2.032828276,79.47822766204308,79.66670862465342,82.0,4.406719247264253
2289,BLT-01,141577.55,456881.76,1919.090361638744,19.91953,2.355614,122.37544947053402,2.032828276,79.48115053903483,79.66670862465342,82.0,4.406719247264253
2290,BLT-01,141577.55,456881.76,1919.1628557371048,20.21193,2.352893,122.37544947053402,2.032828276,79.48407339143134,79.66670862465342,82.0,4.406719247264253
2291,BLT-01,141577.55,456881.76,1919.2353498354653,20.69437,2.352534,122.37544947053402,2.032828276,79.48699621923258,79.66670862465342,82.0,4.406719247264253
2292,BLT-01,141577.55,456881.76,1919.307843933826,20.88647,2.354608,122.37544947053402,2.032828276,79.48991902243858,79.66670862465342,82.0,4.406719247264253
