DEPT,GR,DT,RHOB,DRHO
1020.8002,62.648888,77.241119,,
1020.7002,60.170113,76.659393,,
1020.6002,57.699074,76.135895,,
1020.5002,55.765312,75.601624,,
1020.4002,54.71656,75.104813,,
1020.3002,54.571861,74.753647,,
1020.2002,55.076859,74.625595,,
1020.1002,56.036797,74.743149,,
1020.0002,56.931099,75.108673,,
1019.9002,57.328354,75.577255,,
1019.8002,57.030159,75.820862,,
1019.7002,56.250664,75.358124,,
1019.6002,54.989349,74.03067,,
1019.5002,53.234627,71.969193,,
1019.4002,51.411209,69.647552,,
1019.3002,50.086349,67.636627,,
1019.2002,49.863052,66.460587,,
1019.1002,50.796852,66.711197,,
1019.0002,52.75489,68.444138,,
1018.9002,55.639824,71.530136,,
1018.8002,59.151581,75.272507,,
1018.7002,63.008102,78.65213,,
1018.6002,66.393997,81.534058,,
1018.5002,68.666458,84.479202,,
1018.4002,70.142105,87.351822,,
1018.3002,71.193573,89.790741,,
1018.2002,71.908737,91.433441,,
1018.1002,71.946335,91.655441,,
1018.0002,71.195312,90.330948,,
1017.9002,70.026611,88.04837,,
1017.8002,68.343796,84.822281,,
1017.7002,66.211639,81.038147,,
1017.6002,63.8685,77.836121,,
1017.5002,61.517136,75.874115,,
1017.4002,59.36657,75.102753,,
1017.3002,57.553436,74.928925,,
1017.2002,56.406441,75.430115,,
1017.1002,55.97197,76.64978,,
1017.0002,56.189323,78.198486,,
1016.9002,56.915878,80.382767,,
1016.8002,57.937561,83.124802,,
1016.7002,59.496422,85.628601,,
1016.6002,61.613541,86.865707,,
1016.5002,63.648804,86.508835,,
1016.4002,64.098755,85.169846,,
1016.3002,63.078735,82.991714,,
1016.2002,61.718193,80.62912,,
1016.1002,60.828758,78.920639,,
1016.0002,60.484253,77.818939,,
1015.9002,60.351189,77.203064,,
1015.8002,60.321716,77.2491,,
1015.7002,60.319946,77.818542,,
1015.6002,60.319946,78.464401,,
1015.5002,60.319946,78.803726,,
1015.4002,60.444527,79.123596,,
1015.3002,60.774307,79.798492,,
1015.2002,61.904022,80.958313,,
1015.1002,63.393219,82.441345,,
1015.0002,64.763123,83.953094,,
1014.9002,65.7836,85.112946,,
1014.8002,66.379379,85.549133,,
1014.7002,66.518799,85.440399,,
1014.6002,66.313553,85.399048,,
1014.5002,66.125198,85.398209,,
1014.4002,66.266663,85.250092,,
1014.3002,66.754639,85.156876,,
1014.2002,67.434845,85.287003,,
1014.1002,68.220062,85.614502,,
1014.0002,69.0681,86.036179,,
1013.9002,69.86911,86.253296,,
1013.8002,70.39328,86.102249,,
1013.7002,70.4608,85.812439,,
1013.6002,70.286133,85.285568,,
1013.5002,70.321564,84.446487,,
1013.4002,70.772263,85.898819,,
1013.3002,71.465942,90.100311,,
1013.2002,71.957687,95.487091,,
1013.1002,72.071518,98.489273,,
1013.0002,71.943665,98.407608,,
1012.9002,71.997726,96.803436,,
1012.8002,72.484955,92.938019,,
1012.7002,73.294601,89.209198,,
1012.6002,73.878235,89.943146,,
1012.5002,73.819397,93.557587,,
1012.4002,73.124344,95.938904,,
1012.3002,71.856354,95.119812,,
1012.2002,70.301849,92.214722,,
1012.1002,68.709244,89.081177,,
1012.0002,67.624771,85.949905,,
1011.9002,67.089691,84.596466,,
1011.8002,66.798187,85.492371,,
1011.7002,66.810211,86.111938,,
1011.6002,67.071396,85.746399,,
1011.5002,67.528107,86.009384,,
1011.4002,68.318787,88.992462,,
1011.3002,69.45166,92.99939,,
1011.2002,70.870697,94.966461,,
1011.1002,72.057892,94.874557,,
1011.0002,72.608215,94.055023,,
1010.9002,72.613251,93.359528,,
1010.8002,72.192398,91.719559,,
1010.7002,71.662369,90.025742,,
1010.6002,71.154572,90.920044,,
1010.5002,70.734314,93.478622,,
1010.4002,70.365463,95.87529,,
1010.3002,69.961517,97.80687,,
1010.2002,69.439194,99.111023,,
1010.1002,68.781784,99.116852,,
1010.0002,68.11412,97.300964,,
1009.9002,67.704071,95.32869,,
1009.8002,67.755157,95.12915,,
1009.7002,68.164017,95.850586,,
1009.6002,68.819656,97.020599,,
1009.5002,69.515732,98.558929,,
1009.4002,70.069275,100.093155,,
1009.3002,70.287338,101.382217,,
1009.2002,70.1521,101.815247,,
1009.1002,69.656219,100.261337,,
1009.0002,68.8013,96.6064,,
1008.9002,67.764175,92.712311,,
1008.8002,66.78685,90.753113,,
1008.7002,66.229675,91.625488,,
1008.6002,66.221848,94.219559,,
1008.5002,66.840897,96.811813,,
1008.4002,67.994644,98.655624,,
1008.3002,69.438293,99.512848,,
1008.2002,71.294388,98.012192,,
1008.1002,73.409775,92.734879,,
1008.0002,75.29274,84.857056,,
1007.9002,76.592163,78.106415,,
1007.8002,77.192322,75.298004,,
1007.7002,77.608734,75.180908,,
1007.6002,78.199356,76.231476,,
1007.5002,79.157684,78.029724,,
1007.4002,80.213196,80.921661,,
1007.3002,81.453415,84.365555,,
1007.2002,83.031357,87.451843,,
1007.1002,84.980835,89.910843,,
1007.0002,87.088867,91.52475,,
1006.9002,89.11026,92.235214,,
1006.8002,91.225479,92.261673,,
1006.7002,93.118423,91.286392,,
1006.6002,94.284775,89.352966,,
1006.5002,93.746902,87.282928,,
1006.4002,91.491608,84.778183,,
1006.3002,88.622025,81.977127,,
1006.2002,85.390747,80.263672,,
1006.1002,82.258911,79.866226,,
1006.0002,79.563354,80.168823,,
1005.9002,77.771271,80.865799,,
1005.8002,76.749756,81.942795,,
1005.7002,76.094345,83.271698,,
1005.6002,75.879745,84.719086,,
1005.5002,76.014267,85.675217,,
1005.4002,76.399002,85.935547,,
1005.3002,77.084366,86.133438,,
1005.2002,77.853546,86.435699,,
1005.1002,78.468048,86.72348,,
1005.0002,78.277542,87.184372,,
1004.9002,77.370636,87.46402,,
1004.8002,76.10701,87.112076,,
1004.7002,74.782318,85.733292,,
1004.6002,73.510086,84.32605,,
1004.5002,72.205688,83.872101,,
1004.4002,70.808472,84.639679,,
1004.3002,69.58876,85.598618,,
1004.2002,69.0858,85.933563,,
1004.1002,69.642303,86.550507,,
1004.0002,70.900009,88.683136,,
1003.9002,72.450974,92.729324,,
1003.8002,74.016724,98.379456,,
1003.7002,75.450134,103.27916,,
1003.6002,76.305374,105.169281,,
1003.5002,76.496246,105.069717,,
1003.4002,76.155182,105.29451,,
1003.3002,74.909042,107.21402,,
1003.2002,73.115601,,,
1003.1002,71.06041,,,
1003.0002,68.47699,,,
1002.9002,65.530136,,,
1002.8002,62.456871,,,
1002.7002,59.476402,,,
1002.6002,56.797592,,,
1002.5002,54.552299,,,
1002.4002,53.557755,,,
1002.3002,53.474396,,,
1002.2002,53.834686,,,
1002.1002,54.686539,,,
1002.0002,55.789734,,,
1001.9002,56.880867,,,
1001.8002,57.218468,,,
1001.7002,56.735733,,,
1001.6002,55.760368,,,
1001.5002,54.221405,,,
1001.4002,52.274872,,,
1001.3002,50.166992,,,
1001.2002,48.214348,,,
1001.1002,46.661507,,,
1001.0002,45.494606,,,
1000.9002,44.825241,,,
1000.8002,44.584099,,,
1000.7002,44.800011,,,
1000.6002,45.497139,,,
1000.5002,46.523117,,,
1000.4002,47.952362,,,
1000.3002,49.660095,,,
1000.2002,51.360924,,,
1000.1002,53.077042,,,
1000.0002,54.601822,,,
999.9002,55.719406,,,
999.8002,56.160255,,,
999.7002,55.976723,,,
999.6002,55.758125,,,
999.5002,55.591461,,,
999.4002,55.542717,,,
999.3002,55.549171,,,
999.2002,55.595909,,,
999.1002,55.664665,,,
999.0002,55.755737,,,
998.9002,55.848549,,,
998.8002,55.913826,,,
998.7002,55.944878,,,
998.6002,55.933655,,,
998.5002,55.881737,,,
998.4002,55.800591,,,
998.3002,55.745651,,,
998.2002,55.806915,,,
998.1002,56.022057,,,
998.0002,56.475029,,,
997.9002,57.148048,,,
997.8002,57.838463,,,
997.7002,58.344528,,,
997.6002,58.539398,,,
997.5002,58.561378,,,
997.4002,58.50602,,,
997.3002,58.469963,,,
997.2002,58.44136,,,
997.1002,58.40197,,,
997.0002,58.331764,,,
996.9002,58.20742,,,
996.8002,58.062317,,,
996.7002,58.053223,,,
996.6002,58.597054,,,
996.5002,59.525703,,,
996.4002,60.003189,,,
996.3002,59.407707,,,
996.2002,57.958488,,,
996.1002,56.732956,,,
996.0002,56.063316,,,
995.9002,55.932693,,,
995.8002,55.92968,,,
995.7002,56.012413,,,
995.6002,56.124039,,,
995.5002,56.24485,,,
995.4002,56.227348,,,
995.3002,55.96006,,,
995.2002,55.383606,,,
995.1002,54.889259,,,
995.0002,54.679359,,,
994.9002,54.657227,,,
994.8002,54.743492,,,
994.7002,54.849442,,,
994.6002,54.931419,,,
994.5002,54.916275,,,
994.4002,54.735359,,,
994.3002,54.18824,,,
994.2002,53.63974,,,
994.1002,53.331268,,,
994.0002,53.25782,,,
993.9002,53.401352,,,
993.8002,53.691109,,,
993.7002,53.993622,,,
993.6002,54.214996,,,
993.5002,54.345444,,,
993.4002,54.426476,,,
993.3002,54.580772,,,
993.2002,54.859108,,,
993.1002,55.371353,,,
993.0002,55.968369,,,
992.9002,56.541389,,,
992.8002,56.892036,,,
992.7002,56.985107,,,
992.6002,56.836777,,,
992.5002,56.926643,,,
992.4002,57.221664,,,
992.3002,57.520828,,,
992.2002,57.398865,,,
992.1002,57.06102,,,
992.0002,56.892387,,,
991.9002,57.12532,,,
991.8002,57.743279,,,
991.7002,58.794235,,,
991.6002,59.905296,,,
991.5002,60.678551,,,
991.4002,60.561974,,,
991.3002,59.373802,,,
991.2002,,,,
991.1002,,,,
991.0002,,,,
990.9002,,,,
990.8002,,,,
990.7002,,,,
990.6002,,,,
990.5002,,,,
990.4002,,,,
990.3002,,,,
990.2002,,,,
990.1002,,,,
990.0002,,,,
989.9002,,,,
989.8002,,,,
989.7002,81.076889,,,
989.6002,79.863235,103.560638,,
989.5002,79.373062,103.43924,,
989.4002,80.012009,103.249298,,
989.3002,81.5634,103.018539,,
989.2002,83.32515,102.689606,,
989.1002,84.636917,102.30423,,
989.0002,85.026535,101.895874,,
988.9002,84.485275,101.492172,,
988.8002,83.784058,101.137329,,
988.7002,82.98407,100.982971,,
988.6002,82.152878,101.06636,,
988.5002,81.412354,101.162491,,
988.4002,80.771851,101.267853,,
988.3002,80.472565,101.363892,,
988.2002,81.203354,101.269806,,
988.1002,82.838501,101.071884,,
988.0002,84.227646,101.017273,,
987.9002,84.778259,101.190048,,
987.8002,84.011749,101.398865,,
987.7002,82.304733,101.527145,,
987.6002,80.33316,101.869965,,
987.5002,78.800217,102.209259,,
987.4002,78.13588,102.117828,,
987.3002,78.190887,101.833298,,
987.2002,78.613663,101.580383,,
987.1002,78.778885,101.40097,,
987.0002,78.66156,101.143585,,
986.9002,78.331787,100.817932,,
986.8002,78.029266,100.626495,,
986.7002,77.869995,100.721283,,
986.6002,77.961472,101.161835,,
986.5002,78.263672,101.780426,,
986.4002,78.802261,102.221817,,
986.3002,79.495605,102.372086,,
986.2002,80.12999,102.365097,,
986.1002,80.544174,102.159546,,
986.0002,80.7798,101.771286,,
985.9002,81.132965,101.403183,,
985.8002,81.39563,101.155396,,
985.7002,81.258194,101.068192,,
985.6002,80.547363,101.123657,,
985.5002,79.029526,101.283356,,
985.4002,77.173294,101.251678,,
985.3002,75.838577,100.672623,,
985.2002,75.477097,99.47171,,
985.1002,75.840088,97.999481,,
985.0002,76.420776,96.684509,,
984.9002,76.997498,95.494598,,
984.8002,77.38797,94.514053,,
984.7002,77.284302,93.940201,,
984.6002,76.784088,93.835632,,
984.5002,76.17395,94.293701,,
984.4002,75.574814,95.439499,,
984.3002,75.409363,96.741272,,
984.2002,75.928848,97.683502,,
984.1002,77.937271,98.175079,,
984.0002,80.448563,98.421219,,
983.9002,82.465866,98.494293,,
983.8002,83.006927,98.168579,,
983.7002,82.937469,97.690125,,
983.6002,83.168594,97.325775,,
983.5002,82.879929,97.026459,,
983.4002,82.054993,96.572296,,
983.3002,81.001877,95.995804,,
983.2002,80.452408,95.638489,,
983.1002,80.268951,95.723618,,
983.0002,80.147842,96.103485,,
982.9002,79.478165,96.379105,,
982.8002,78.445129,96.679703,,
982.7002,77.420395,97.114151,,
982.6002,76.930603,97.163391,,
982.5002,76.954193,96.783524,,
982.4002,77.362656,96.276901,,
982.3002,77.666824,95.699692,,
982.2002,77.653625,95.057907,,
982.1002,77.239227,94.390274,,
982.0002,77.223419,93.60556,,
981.9002,77.77739,93.016861,,
981.8002,78.750259,92.910919,,
981.7002,79.384216,92.946732,,
981.6002,79.56044,92.860153,,
981.5002,79.700851,92.678696,,
981.4002,79.917206,92.357956,,
981.3002,80.145584,91.401627,,
981.2002,80.305206,89.25087,,
981.1002,79.831329,86.494171,,
981.0002,78.584564,83.51149,,
980.9002,76.811188,80.016373,,
980.8002,73.943176,76.602829,,
980.7002,69.793137,74.0298,,
980.6002,65.904694,72.834793,,
980.5002,62.86911,73.007736,,
980.4002,60.231781,74.062912,,
980.3002,57.890739,75.78009,,
980.2002,56.180969,78.730911,,
980.1002,55.438652,82.816681,,
980.0002,56.128265,86.395416,,
979.9002,57.969017,89.291626,,
979.8002,60.425957,92.193085,,
979.7002,64.590652,95.436218,,
979.6002,69.64769,98.506424,,
979.5002,73.475845,100.669235,,
979.4002,75.989227,101.698395,,
979.3002,77.803955,101.920837,,
979.2002,79.084579,101.91153,,
979.1002,80.011703,101.92421,,
979.0002,80.916916,101.923035,,
978.9002,81.808899,101.766907,,
978.8002,82.421875,101.46965,,
978.7002,82.588989,101.096802,,
978.6002,82.586441,100.679962,,
978.5002,82.591324,100.099213,,
978.4002,82.696198,99.017944,,
978.3002,82.742966,97.14241,,
978.2002,82.482544,94.561447,,
978.1002,81.6297,91.721634,,
978.0002,79.855637,88.986435,,
977.9002,77.136108,87.08255,,
977.8002,74.447281,87.086868,,
977.7002,72.706772,89.065384,,
977.6002,72.969513,92.139084,,
977.5002,75.127258,94.76384,,
977.4002,78.102966,96.797104,,
977.3002,80.720688,98.061264,,
977.2002,82.599014,98.178619,,
977.1002,83.196152,97.085434,,
977.0002,82.483444,95.323334,,
976.9002,81.897598,94.037811,,
976.8002,81.33699,93.407303,,
976.7002,80.708801,93.462051,,
976.6002,80.100693,94.213501,,
976.5002,79.829285,95.626541,,
976.4002,80.256973,97.522858,,
976.3002,81.252457,99.401016,,
976.2002,82.571915,100.831207,,
976.1002,83.7957,101.668381,,
976.0002,84.845428,102.09787,,
975.9002,85.413483,102.0354,,
975.8002,85.329269,101.511856,,
975.7002,84.753372,100.987106,,
975.6002,83.934113,100.791443,,
975.5002,83.304779,100.849121,,
975.4002,82.995453,100.728134,,
975.3002,82.753494,100.521332,,
975.2002,82.162781,100.478775,,
975.1002,81.154221,100.566071,,
975.0002,80.077713,100.560944,,
974.9002,79.401764,100.276459,,
974.8002,79.176376,99.729721,,
974.7002,79.131821,99.066269,,
974.6002,78.95015,98.607788,,
974.5002,78.838516,98.663208,,
974.4002,78.899979,98.762817,,
974.3002,79.063232,98.30748,,
974.2002,79.068832,97.218231,,
974.1002,78.609116,95.893204,,
974.0002,77.65596,94.878906,,
973.9002,76.972321,94.483032,,
973.8002,76.807144,95.013794,,
973.7002,76.945999,96.425842,,
973.6002,77.400131,98.499634,,
973.5002,78.052094,100.575867,,
973.4002,78.83223,101.8936,,
973.3002,79.589417,101.181396,,
973.2002,79.991516,98.452744,,
973.1002,79.753082,94.859055,,
973.0002,79.054825,92.070511,,
972.9002,78.002579,90.937469,,
972.8002,76.430405,91.363754,,
972.7002,74.148361,93.593445,,
972.6002,71.911789,96.567276,,
972.5002,71.066406,98.960083,,
972.4002,71.383667,99.674911,,
972.3002,72.27652,98.983429,,
972.2002,73.713242,97.646484,,
972.1002,75.406403,96.638016,,
972.0002,77.146576,96.363617,,
971.9002,78.741028,96.783691,,
971.8002,79.580551,97.806229,,
971.7002,79.706345,98.853134,,
971.6002,79.851242,99.290451,,
971.5002,80.384155,98.841583,,
971.4002,81.25444,97.838547,,
971.3002,82.239609,96.768555,,
971.2002,82.809631,95.679749,,
971.1002,82.749329,94.661194,,
971.0002,81.763718,93.937561,,
970.9002,80.263824,93.543701,,
970.8002,78.694916,93.335159,,
970.7002,78.372772,93.205887,,
970.6002,79.048035,93.049667,,
970.5002,80.013321,92.884109,,
970.4002,80.601044,92.915115,,
970.3002,80.663406,93.234192,,
970.2002,80.342621,93.696091,,
970.1002,79.923584,93.98642,,
970.0002,79.686279,94.009659,,
969.9002,79.728424,93.910782,,
969.8002,80.101395,93.843094,,
969.7002,80.684341,93.68898,,
969.6002,81.40567,93.280563,,
969.5002,82.227325,92.723755,,
969.4002,82.853882,92.226624,,
969.3002,82.757416,91.921783,,
969.2002,81.955505,92.223343,,
969.1002,80.887711,92.892776,,
969.0002,79.812668,93.176682,,
968.9002,79.082901,93.575851,,
968.8002,78.876236,94.587708,,
968.7002,79.3647,95.757614,,
968.6002,80.639999,96.190643,,
968.5002,82.388397,95.778534,,
968.4002,84.25589,95.511276,,
968.3002,85.750763,95.409225,,
968.2002,86.581207,95.053802,,
968.1002,86.713394,94.661819,,
968.0002,86.197327,94.617691,,
967.9002,85.337753,95.074677,,
967.8002,84.399277,95.662872,,
967.7002,83.871582,96.139694,,
967.6002,83.994904,96.493729,,
967.5002,84.007355,96.804535,,
967.4002,83.249634,96.896011,,
967.3002,82.142883,96.504959,,
967.2002,80.561676,95.876816,,
967.1002,78.795654,95.257874,,
967.0002,77.76442,94.801025,,
966.9002,77.609955,94.605637,,
966.8002,78.190887,94.63092,,
966.7002,79.218765,94.63298,,
966.6002,80.924591,94.621292,,
966.5002,83.17421,94.71315,,
966.4002,84.919342,94.974274,,
966.3002,85.23671,95.442749,,
966.2002,83.763931,96.025101,,
966.1002,81.721573,96.41629,,
966.0002,79.712372,96.364151,,
965.9002,78.348221,95.753021,,
965.8002,77.610626,94.901962,,
965.7002,77.483948,94.294495,,
965.6002,77.681808,94.135147,,
965.5002,78.133011,93.800278,,
965.4002,78.670563,92.999084,,
965.3002,78.93396,91.695236,,
965.2002,78.506256,89.935013,,
965.1002,77.523743,87.781876,,
965.0002,76.720154,85.579208,,
964.9002,76.068954,83.998383,,
964.8002,75.523743,83.544937,,
964.7002,75.000168,83.995178,,
964.6002,74.547211,84.55957,,
964.5002,74.213287,85.112122,,
964.4002,73.988617,85.861038,,
964.3002,73.645294,86.669312,,
964.2002,72.981308,87.352142,,
964.1002,72.034683,87.841888,,
964.0002,71.597504,88.152634,,
963.9002,72.052475,88.156418,,
963.8002,73.111542,87.894226,,
963.7002,74.452682,87.892624,,
963.6002,75.402069,88.167206,,
963.5002,75.418945,88.397736,,
963.4002,74.693863,88.853745,,
963.3002,73.54245,89.974609,,
963.2002,71.885284,91.728043,,
963.1002,69.34021,93.517563,,
963.0002,66.598633,94.804382,,
962.9002,64.946213,95.526871,,
962.8002,64.351196,95.558212,,
962.7002,64.273148,94.951004,,
962.6002,64.56662,93.913986,,
962.5002,65.156815,92.931473,,
962.4002,65.971558,92.330246,,
962.3002,67.211517,92.111755,,
962.2002,68.903427,91.952652,,
962.1002,70.838852,91.774902,,
962.0002,72.405594,91.753128,,
961.9002,73.106094,91.736176,,
961.8002,73.02829,91.913422,,
961.7002,72.443604,92.821899,,
961.6002,71.607635,94.529922,,
961.5002,70.619659,96.63855,,
961.4002,69.554596,98.698425,,
961.3002,69.116241,100.519836,,
961.2002,69.631729,101.925262,,
961.1002,71.036606,102.332092,,
961.0002,72.76683,101.749237,,
960.9002,74.475647,100.837906,,
960.8002,75.565079,100.568741,,
960.7002,76.488739,100.478577,,
960.6002,77.787857,99.829956,,
960.5002,79.486938,98.352097,,
960.4002,80.968048,97.536392,,
960.3002,81.545731,98.339005,,
960.2002,80.904312,99.768677,,
960.1002,79.917236,101.184891,,
960.0002,79.740768,102.601837,,
959.9002,80.539062,103.553818,,
959.8002,81.845657,103.725433,,
959.7002,83.24855,103.249466,,
959.6002,84.363419,101.633316,,
959.5002,85.137466,99.437546,,
959.4002,85.718719,97.886139,,
959.3002,85.904144,97.810684,,
959.2002,85.602386,98.534927,,
959.1002,84.744644,98.681122,,
959.0002,83.484909,98.6987,,
958.9002,82.348907,99.535797,,
958.8002,82.47377,101.366959,,
958.7002,84.07634,103.117554,,
958.6002,86.214386,104.08783,,
958.5002,87.616562,104.897751,,
958.4002,87.574066,105.565857,,
958.3002,86.560837,105.74765,,
958.2002,85.379211,105.407379,,
958.1002,84.728485,104.967484,,
958.0002,84.549377,104.762268,,
957.9002,84.80806,104.353622,,
957.8002,85.271835,103.381943,,
957.7002,85.659317,102.059418,,
957.6002,85.856873,100.968597,,
957.5002,85.884109,100.57634,,
957.4002,85.995605,100.856064,,
957.3002,86.348389,101.516129,,
957.2002,86.98703,102.423462,,
957.1002,87.736053,103.4104,,
957.0002,88.574692,103.686844,,
956.9002,89.34819,102.602875,,
956.8002,89.681839,100.530243,,
956.7002,89.257126,98.219925,,
956.6002,88.195297,96.300949,,
956.5002,87.070648,95.174667,,
956.4002,86.143738,95.798569,,
956.3002,85.687195,98.235077,,
956.2002,86.312134,100.010513,,
956.1002,88.466324,100.745483,,
956.0002,91.478165,101.24437,,
955.9002,93.780807,101.745316,,
955.8002,94.468948,101.918915,,
955.7002,93.879532,101.33197,,
955.6002,92.100906,100.182816,,
955.5002,89.29805,99.020096,,
955.4002,86.606705,98.516083,,
955.3002,85.707382,98.591263,,
955.2002,87.620544,99.256027,,
955.1002,90.622559,100.487015,,
955.0002,92.913666,101.934464,,
954.9002,93.254395,102.933197,,
954.8002,92.665146,102.876038,,
954.7002,91.293304,102.145676,,
954.6002,89.523483,101.234497,,
954.5002,87.644547,100.489822,,
954.4002,85.81102,100.018005,,
954.3002,84.434784,100.126968,,
954.2002,83.820221,100.996536,,
954.1002,84.117355,102.20433,,
954.0002,85.131927,103.10321,,
953.9002,86.63501,103.412506,,
953.8002,88.385971,103.521759,,
953.7002,89.862198,103.388504,,
953.6002,90.603607,102.477676,,
953.5002,90.128204,100.026047,,
953.4002,88.343597,95.940933,,
953.3002,84.87262,91.096405,,
953.2002,79.993378,86.367126,,
953.1002,74.362808,82.941986,,
953.0002,68.005798,81.761307,,
952.9002,63.195374,83.239532,,
952.8002,61.270302,87.056992,,
952.7002,62.965752,92.581802,,
952.6002,67.328979,98.219147,,
952.5002,72.620087,102.197418,,
952.4002,77.281097,103.629349,,
952.3002,79.924561,102.189102,,
952.2002,80.496918,98.67514,,
952.1002,79.733017,93.910507,,
952.0002,78.279404,90.841339,,
951.9002,76.50119,90.552551,,
951.8002,75.699249,91.709488,,
951.7002,75.969803,94.910049,,
951.6002,76.906998,99.798904,,
951.5002,78.138,104.382584,,
951.4002,79.434891,106.024384,,
951.3002,80.7211,104.928299,,
951.2002,81.784882,103.872055,,
951.1002,82.721771,103.988327,,
951.0002,83.704773,104.794022,,
950.9002,85.334412,105.685455,,
950.8002,87.512161,106.664444,,
950.7002,90.092896,107.777145,,
950.6002,93.355988,108.225693,,
950.5002,96.566605,108.281647,,
950.4002,98.722885,108.55722,,
950.3002,99.292801,108.504776,,
950.2002,98.761719,107.793457,,
950.1002,97.493103,106.553177,,
950.0002,95.874023,103.954056,,
949.9002,93.94574,100.294922,,
949.8002,91.209686,96.56636,,
949.7002,88.194351,95.173553,,
949.6002,85.352402,96.26741,,
949.5002,83.120163,98.548676,,
949.4002,82.182159,101.606323,,
949.3002,82.609116,104.972672,,
949.2002,84.44548,107.869736,,
949.1002,86.890884,109.506577,,
949.0002,89.185486,109.62915,,
948.9002,90.38266,108.417297,,
948.8002,90.409637,106.929443,,
948.7002,89.704239,105.987457,,
948.6002,88.452637,105.452499,,
948.5002,87.044922,105.447281,,
948.4002,85.796219,106.179352,,
948.3002,85.335464,107.67984,,
948.2002,85.676254,109.12796,,
948.1002,86.256973,109.691544,,
948.0002,86.681244,109.5345,,
947.9002,86.705368,109.129837,,
947.8002,86.476196,108.816513,,
947.7002,86.334259,108.384476,,
947.6002,86.559036,107.699188,,
947.5002,87.069305,107.039032,,
947.4002,87.695892,107.001038,,
947.3002,88.35466,107.6091,,
947.2002,89.35614,108.168243,,
947.1002,90.489304,108.825043,,
947.0002,91.222992,109.52153,,
946.9002,91.406494,109.572083,,
946.8002,91.185913,109.071945,,
946.7002,91.013412,108.541763,,
946.6002,90.902908,108.002609,,
946.5002,90.897293,106.069351,,
946.4002,90.729477,101.573715,,
946.3002,89.443359,96.111801,,
946.2002,86.595978,92.208099,,
946.1002,83.199905,91.992477,,
946.0002,80.411957,94.876587,,
945.9002,79.132904,99.516769,,
945.8002,78.932617,104.104965,,
945.7002,79.932785,107.875671,,
945.6002,81.89624,110.531677,,
945.5002,83.79393,112.026291,,
945.4002,85.409317,112.211807,,
945.3002,86.444275,111.318863,,
945.2002,86.823029,110.175034,,
945.1002,86.766266,109.084869,,
945.0002,86.83667,108.110352,,
944.9002,87.578552,107.370407,,
944.8002,89.425629,107.016846,,
944.7002,92.279297,107.20163,,
944.6002,94.898438,107.964554,,
944.5002,96.435898,109.442886,,
944.4002,96.407196,111.350006,,
944.3002,95.516586,112.691788,,
944.2002,94.035614,112.975418,,
944.1002,92.633759,112.119202,,
944.0002,91.871017,110.555511,,
943.9002,91.530258,108.320511,,
943.8002,90.918533,105.896347,,
943.7002,89.680237,104.37413,,
943.6002,87.853256,103.920074,,
943.5002,86.041977,104.108414,,
943.4002,84.804047,104.408508,,
943.3002,84.433533,104.920715,,
943.2002,84.721909,106.013046,,
943.1002,85.634247,107.889236,,
943.0002,87.108109,109.270828,,
942.9002,88.949234,109.130768,,
942.8002,91.272949,108.064178,,
942.7002,93.77626,107.075012,,
942.6002,96.079468,106.606644,,
942.5002,96.86998,106.303787,,
942.4002,96.300888,106.075348,,
942.3002,95.359482,106.230438,,
942.2002,94.393066,107.335876,,
942.1002,93.535324,108.449295,,
942.0002,92.735947,108.51915,,
941.9002,92.266418,107.517395,,
941.8002,92.269638,106.318863,,
941.7002,92.780151,105.470779,,
941.6002,93.828522,104.500305,,
941.5002,95.110382,103.635071,,
941.4002,96.363113,103.274353,,
941.3002,97.003922,103.14389,,
941.2002,97.135147,102.780518,,
941.1002,97.02298,102.090546,,
941.0002,96.757919,101.44574,,
940.9002,96.442001,101.381973,,
940.8002,96.162292,102.042252,,
940.7002,95.998657,103.067932,,
940.6002,95.749817,104.321198,,
940.5002,94.949753,105.837006,,
940.4002,93.859238,107.536102,,
940.3002,92.802856,108.900833,,
940.2002,91.950592,109.547897,,
940.1002,91.254242,109.75386,,
940.0002,90.701431,109.696335,,
939.9002,90.547318,109.266891,,
939.8002,90.52269,108.323776,,
939.7002,90.386383,107.174561,,
939.6002,89.94017,106.198212,,
939.5002,89.311798,105.059158,,
939.4002,88.556931,103.857712,,
939.3002,86.758926,103.341156,,
939.2002,84.379791,103.121475,,
939.1002,81.994202,102.726639,,
939.0002,80.313461,102.369492,,
938.9002,79.740463,102.525543,,
938.8002,80.248367,103.1931,,
938.7002,81.589127,103.986618,,
938.6002,83.23848,104.88591,,
938.5002,84.988998,106.026077,,
938.4002,86.407608,107.32518,,
938.3002,87.585846,108.583435,,
938.2002,88.881729,109.654175,,
938.1002,90.28476,110.415298,,
938.0002,91.397629,110.488449,,
937.9002,91.554382,109.658112,,
937.8002,90.758392,108.311615,,
937.7002,89.704056,107.196243,,
937.6002,89.068268,106.748917,,
937.5002,88.640762,106.491989,,
937.4002,87.957413,106.013382,,
937.3002,86.896713,105.442963,,
937.2002,85.617126,104.588928,,
937.1002,84.415375,103.321152,,
937.0002,83.351303,101.981949,,
936.9002,82.198639,101.26178,,
936.8002,80.824738,101.512436,,
936.7002,79.71402,102.191025,,
936.6002,79.196533,103.042633,,
936.5002,79.222946,104.298645,,
936.4002,79.763397,106.565659,,
